id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
871-26_57515,"الوان جواش من رويال تالنز أنبوب 20 مل عميق فوق الماء","Royal Talens Gouache Tube 20ml Ultramarine Deep",http://localhost/ourarts/wp-content/uploads/2021/01/080450622_1.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%b9%d9%85%d9%8a%d9%82-%d9%81%d9%88%d9%82-%d8%a7%d9%84%d9%85/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-26_57515,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-25_57514,"الوان جواش من رويال تالنز خفيف أنبوب 20 مل","Royal Talens Gouache Tube 20ml Ultramarine Light",http://localhost/ourarts/wp-content/uploads/2021/01/080450522.jpg,http://localhost/ourarts/product/%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-%d9%85%d9%86-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%ae%d9%81%d9%8a%d9%81-20-%d9%85%d9%84/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-25_57514,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-24_57513,"الوان جواش من رويال تالنز أنبوب 20 مل أزرق فاتح (سماوي)","Royal Talens Gouache Tube 20ml Light Blue (Cyan)",http://localhost/ourarts/wp-content/uploads/2021/01/080450122.jpg,http://localhost/ourarts/product/%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-20-%d9%85%d9%84-%d8%a3%d8%b2%d8%b1%d9%82-%d9%81%d8%a7%d8%aa%d8%ad-%d8%b3%d9%85/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-24_57513,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-23_57512,"الوان جواش من رويال تالنز أنبوب 20 مل محروق أومبر","Royal Talens Gouache Tube 20ml Burnt Umber",http://localhost/ourarts/wp-content/uploads/2021/01/080440922.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d9%85%d8%ad%d8%b1%d9%88%d9%82-%d8%a3%d9%88%d9%85%d8%a8%d8%b1/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-23_57512,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-22_57511,"الوان جواش من رويال تالنز أنبوب 20 مل سكارليت","Royal Talens Gouache Tube 20ml Scarlet",http://localhost/ourarts/wp-content/uploads/2021/01/080433422.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%b3%d9%83%d8%a7%d8%b1%d9%84%d9%8a%d8%aa/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-22_57511,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-20_57509,"الوان جواش من رويال تالنز أنبوب 20 مل برتقالي فاتح","Royal Talens Gouache Tube 20ml Light Orange",http://localhost/ourarts/wp-content/uploads/2021/01/080423522_1_1.jpg,http://localhost/ourarts/product/%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-20-%d9%85%d9%84-%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84%d9%8a-%d9%81%d8%a7%d8%aa/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-20_57509,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-21_57510,"الوان جواش من رويال تالنز أنبوب 20 مل قرمزي","Royal Talens Gouache Tube 20ml Vermilion",http://localhost/ourarts/wp-content/uploads/2021/01/080431122.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d9%82%d8%b1%d9%85%d8%b2%d9%8a/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-21_57510,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-2_57508,"طلاء زجاجي Royal Talens Amsterdam Relief 20 مل ذهبي فاتح","Royal Talens Amsterdam Relief Glass Paint 20ml Light Gold",http://localhost/ourarts/wp-content/uploads/2021/01/580480202.jpg,http://localhost/ourarts/product/%d8%b7%d9%84%d8%a7%d8%a1-%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-royal-talens-amsterdam-relief-20-%d9%85%d9%84-%d8%b0%d9%87%d8%a8%d9%8a-%d9%81%d8%a7%d8%aa%d8%ad/,"ادوات وعدد تقطيع - tools","Our Arts",46EGP,in stock,871-2_57508,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,41.4EGP,new,published,,,,,16,,
871-19_57507,"الوان جواش من رويال تالنز أنبوب 20 مل برتقالي","Royal Talens Gouache Tube 20ml Orange",http://localhost/ourarts/wp-content/uploads/2021/01/080423522_1.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%a8%d8%b1%d8%aa%d9%82%d8%a7%d9%84%d9%8a/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-19_57507,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-17_57505,"الوان جواش من رويال تالنز أنبوب 20 مل أصفر فاتح","Royal Talens Gouache Tube 20ml Light Yellow",http://localhost/ourarts/wp-content/uploads/2021/01/080420122.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%a3%d8%b5%d9%81%d8%b1-%d9%81%d8%a7%d8%aa%d8%ad/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-17_57505,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-18_57506,"الوان جواش من رويال تالنز أنبوب 20 مل أصفر نابولي","Royal Talens Gouache Tube 20ml Naples Yellow",http://localhost/ourarts/wp-content/uploads/2021/01/080425522.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%a3%d8%b5%d9%81%d8%b1-%d9%86%d8%a7%d8%a8%d9%88%d9%84%d9%8a/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-18_57506,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-16_57504,"الوان جواش من رويال تالنز أنبوب 20 مل أصفر","Royal Talens Gouache Tube 20ml Yellow",http://localhost/ourarts/wp-content/uploads/2021/01/080420022.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%a3%d8%b5%d9%81%d8%b1/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-16_57504,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-15_57503,"الوان جواش من رويال تالنز أنبوب 20 مل ذهبي فاتح","Royal Talens Gouache Tube 20ml Light Gold",http://localhost/ourarts/wp-content/uploads/2021/01/080480222.jpg,http://localhost/ourarts/product/%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-20-%d9%85%d9%84-%d8%b0%d9%87%d8%a8%d9%8a-%d9%81%d8%a7%d8%aa%d8%ad/,"الوان جواش - Gouache colors","Our Arts",78EGP,in stock,871-15_57503,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,70EGP,new,published,,,,,16,,
871-13_57501,"الوان جواش من رويال تالنز أنبوب 20 مل أحمر فاتح","Royal Talens Gouache Tube 20ml Light Red",http://localhost/ourarts/wp-content/uploads/2021/01/080430122.jpg,http://localhost/ourarts/product/%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-20-%d9%85%d9%84-%d8%a3%d8%ad%d9%85%d8%b1-%d9%81%d8%a7%d8%aa%d8%ad/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-13_57501,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-14_57502,"الوان جواش من رويال تالنز أنبوب 20 مل أبيض","Royal Talens Gouache Tube 20ml White",http://localhost/ourarts/wp-content/uploads/2021/01/080410022.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%a3%d8%a8%d9%8a%d8%b6/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-14_57502,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-11_57499,"الوان جواش من رويال تالنز أنبوب 20 مل أصفر مغلف","Royal Talens Gouache Tube 20ml Yellow Ochre",http://localhost/ourarts/wp-content/uploads/2021/01/080422722.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%a3%d8%b5%d9%81%d8%b1-%d9%85%d8%ba%d9%84%d9%81/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-11_57499,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-12_57500,"الوان جواش من رويال تالنز أنبوب 20 مل ليمون أصفر","Royal Talens Gouache Tube 20ml Lemon Yellow",http://localhost/ourarts/wp-content/uploads/2021/01/080420522.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d9%84%d9%8a%d9%85%d9%88%d9%86-%d8%a3%d8%b5%d9%81%d8%b1/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-12_57500,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
871-1_57497,"طلاء زجاجي Royal Talens Amsterdam Relief 20 مل أسود","Royal Talens Amsterdam Relief Glass Paint 20ml Black",http://localhost/ourarts/wp-content/uploads/2021/01/580470002.jpg,http://localhost/ourarts/product/%d8%b7%d9%84%d8%a7%d8%a1-%d8%b2%d8%ac%d8%a7%d8%ac%d9%8a-royal-talens-amsterdam-relief-20-%d9%85%d9%84-%d8%a3%d8%b3%d9%88%d8%af/,"ادوات وعدد تقطيع - tools","Our Arts",41.4EGP,in stock,871-1_57497,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,41.4EGP,new,published,,,,,16,,
871-10_57498,"الوان جواش من رويال تالنز أنبوب 20 مل بنفسجي","Royal Talens Gouache Tube 20ml Magenta",http://localhost/ourarts/wp-content/uploads/2021/01/080439722_1.jpg,http://localhost/ourarts/product/%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%aa%d8%a7%d9%84%d9%86%d8%b3-%d8%a3%d9%86%d8%a8%d9%88%d8%a8-%d8%ac%d9%88%d8%a7%d8%b4-20-%d9%85%d9%84-%d8%a8%d9%86%d9%81%d8%b3%d8%ac%d9%8a/,"الوان جواش - Gouache colors","Our Arts",56EGP,in stock,871-10_57498,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50EGP,new,published,,,,,16,,
870-5_57494,"School Bag U.S.Polo 5141","School Bag U.S.Polo 5141",http://localhost/ourarts/wp-content/uploads/2021/01/8699947870764_3__1.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-5141/,"شنط مدرسية - School bag","Our Arts",449EGP,in stock,870-5_57494,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,449EGP,new,published,,,,,16,,
870-6_57495,"Lunch Box Disney Thermal BEN10 Box IFS16-BEN-880","Lunch Box Disney Thermal BEN10 Box IFS16-BEN-880",http://localhost/ourarts/wp-content/uploads/2021/01/1_-_2019-03-24t194453.944.jpg,http://localhost/ourarts/product/%d8%b5%d9%86%d8%af%d9%88%d9%82-%d8%ba%d8%af%d8%a7%d8%a1-%d8%af%d9%8a%d8%b2%d9%86%d9%8a-%d8%ad%d8%b1%d8%a7%d8%b1%d9%8a-ben10-box-ifs16-ben-880/,"لانش بوكس - lunch box","Our Arts",99EGP,in stock,870-6_57495,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99EGP,new,published,,,,,16,,
870-7_57496,"Disney Lunch Box  - CARS","Disney Lunch Box  - CARS",http://localhost/ourarts/wp-content/uploads/2021/01/1_-_2019-03-24t194841.126.jpg,http://localhost/ourarts/product/%d8%b5%d9%86%d8%af%d9%88%d9%82-%d8%ba%d8%af%d8%a7%d8%a1-%d8%af%d9%8a%d8%b2%d9%86%d9%8a-%d8%b3%d9%8a%d8%a7%d8%b1%d8%a7%d8%aa/,"لانش بوكس - lunch box","Our Arts",124EGP,in stock,870-7_57496,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,124EGP,new,published,,,,,16,,
870-2_57491,"School Bag U.S.Polo No.5150","School Bag U.S.Polo No.5150",http://localhost/ourarts/wp-content/uploads/2021/01/8699947871105_2_1_.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-%d8%b1%d9%82%d9%85-5150/,"شنط مدرسية - School bag","Our Arts",449EGP,in stock,870-2_57491,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,449EGP,new,published,,,,,16,,
870-3_57492,"School Bag U.S.Polo 5147","School Bag U.S.Polo 5147",http://localhost/ourarts/wp-content/uploads/2021/01/8699947870986_1__1.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-5147/,"شنط مدرسية - School bag","Our Arts",449EGP,in stock,870-3_57492,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,449EGP,new,published,,,,,16,,
870-4_57493,"School Bag U.S.Polo 5143","School Bag U.S.Polo 5143",http://localhost/ourarts/wp-content/uploads/2021/01/8699947870849_1_1_.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-5143/,"شنط مدرسية - School bag","Our Arts",449EGP,in stock,870-4_57493,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,449EGP,new,published,,,,,16,,
869-9_57489,"School Bag Disney Princess Size 18","School Bag Disney Princess Size 18",http://localhost/ourarts/wp-content/uploads/2021/01/8693132801267.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-%d8%a3%d9%85%d9%8a%d8%b1%d8%a9-%d8%af%d9%8a%d8%b2%d9%86%d9%8a-%d9%85%d9%82%d8%a7%d8%b3-18/,"شنط مدرسية - School bag","Our Arts",540EGP,in stock,869-9_57489,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,540EGP,new,published,,,,,16,,
870-1_57490,"ستيبل-ميماكس -24 / 6-نحاس","Staple-Mimax-24/6-copper",http://localhost/ourarts/wp-content/uploads/2021/01/8695047002418-2.jpg,http://localhost/ourarts/product/%d8%b3%d8%aa%d9%8a%d8%a8%d9%84-%d9%85%d9%8a%d9%85%d8%a7%d9%83%d8%b3-24-6-%d9%86%d8%ad%d8%a7%d8%b3/,"دباسة ورق - stapler","Our Arts",6.99EGP,in stock,870-1_57490,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6.99EGP,new,published,,,,,16,,
869-7_57487,"School Bag Trolley Frozen Size 16","School Bag Trolley Frozen Size 16",http://localhost/ourarts/wp-content/uploads/2021/01/8693132802462_1.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-%d8%a8%d8%b9%d8%ac%d9%8a%d9%84%d8%a7%d8%aa-%d9%81%d8%b1%d9%88-%d9%81%d8%b1%d9%88-%d9%85%d9%82%d8%a7%d8%b3-16/,"شنط مدرسية - School bag","Our Arts",1300EGP,in stock,869-7_57487,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1300EGP,new,published,,,,,16,,
869-8_57488,"School Bag Disney Princess Size 16","School Bag Disney Princess Size 16",http://localhost/ourarts/wp-content/uploads/2021/01/mg_1919.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-%d8%a3%d9%85%d9%8a%d8%b1%d8%a9-%d8%af%d9%8a%d8%b2%d9%86%d9%8a-%d9%85%d9%82%d8%a7%d8%b3-16/,"شنط مدرسية - School bag","Our Arts",490EGP,in stock,869-8_57488,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,490EGP,new,published,,,,,16,,
869-5_57485,"بنسان MY-TECH أخضر 0.7 ملم","Pensan MY-TECH Green 0.7 mm",http://localhost/ourarts/wp-content/uploads/2021/01/my-tech-vert-.jpg,http://localhost/ourarts/product/%d8%a8%d9%86%d8%b3%d8%a7%d9%86-my-tech-%d8%a3%d8%ae%d8%b6%d8%b1-0-7-%d9%85%d9%84%d9%85/,"أدوات مكتبية - stationary","Our Arts",3EGP,in stock,869-5_57485,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3EGP,new,published,,,,,16,,
869-6_57486,"School Bag Disney Size 18 Strawberry","School Bag Disney Size 18 Strawberry",http://localhost/ourarts/wp-content/uploads/2021/01/8693132832766.jpg,http://localhost/ourarts/product/%d8%b4%d9%86%d8%b7%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-%d8%af%d9%8a%d8%b2%d9%86%d9%8a-%d9%85%d9%82%d8%a7%d8%b3-18-%d9%81%d8%b1%d8%a7%d9%88%d9%84%d8%a9/,"شنط مدرسية - School bag","Our Arts",540EGP,in stock,869-6_57486,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,540EGP,new,published,,,,,16,,
869-3_57484,"شريط لاصق على الوجهين لا يترك علامات نانو لاصق - 18 مم","Double-sided Adhesive Non-marking Nano-adhesive Tape -18mm",http://localhost/ourarts/wp-content/uploads/2021/01/item_xl_71247803_a6c63fb51e5f5.jpg,http://localhost/ourarts/product/%d8%b4%d8%b1%d9%8a%d8%b7-%d9%84%d8%a7%d8%b5%d9%82-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d9%88%d8%ac%d9%87%d9%8a%d9%86-%d9%84%d8%a7-%d9%8a%d8%aa%d8%b1%d9%83-%d8%b9%d9%84%d8%a7%d9%85%d8%a7%d8%aa-%d9%86%d8%a7/,"أدوات مكتبية - stationary","Our Arts",38.7EGP,in stock,869-3_57484,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,38.7EGP,new,published,,,,,16,,
869-2_57483,"مثلث أرسطو 14 سم","Aristotle triangle 14 Cm",http://localhost/ourarts/wp-content/uploads/2021/01/8690857000838_1.jpg,http://localhost/ourarts/product/%d9%85%d8%ab%d9%84%d8%ab-%d8%a3%d8%b1%d8%b3%d8%b7%d9%88-14-%d8%b3%d9%85/,"أدوات مكتبية - stationary","Our Arts",10EGP,in stock,869-2_57483,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10EGP,new,published,,,,,16,,
869-13_57482,"فابر كاستل 36 قلم رصاص خشبي ملون","Faber-Castell 36 Coloured Wooden Pencils",http://localhost/ourarts/wp-content/uploads/2021/01/8690826017751-2.jpg,http://localhost/ourarts/product/%d9%81%d8%a7%d8%a8%d8%b1-%d9%83%d8%a7%d8%b3%d8%aa%d9%84-36-%d9%82%d9%84%d9%85-%d8%b1%d8%b5%d8%a7%d8%b5-%d8%ae%d8%b4%d8%a8%d9%8a-%d9%85%d9%84%d9%88%d9%86/,"قلم رصاص - pencil","Our Arts",164EGP,in stock,869-13_57482,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,164EGP,new,published,,,,,16,,
869-11_57480,"طقم أقلام بنسان 8 ألوان","Set Of Pensan Pen 8 Color",http://localhost/ourarts/wp-content/uploads/2021/01/1_-_2019-03-20t171831.645.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-%d8%a3%d9%82%d9%84%d8%a7%d9%85-%d8%a8%d9%86%d8%b3%d8%a7%d9%86-8-%d8%a3%d9%84%d9%88%d8%a7%d9%86/,"قلم جاف - Pen","Our Arts",27EGP,in stock,869-11_57480,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,27EGP,new,published,,,,,16,,
869-12_57481,"بينسان MY-TECH أسود 0.7 ملم","Pensan MY-TECH Black 0.7 mm",http://localhost/ourarts/wp-content/uploads/2021/01/8692404224025.jpg,http://localhost/ourarts/product/%d8%a8%d9%8a%d9%86%d8%b3%d8%a7%d9%86-my-tech-%d8%a3%d8%b3%d9%88%d8%af-0-7-%d9%85%d9%84%d9%85/,"قلم جاف - Pen","Our Arts",3EGP,in stock,869-12_57481,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3EGP,new,published,,,,,16,,
869-10_57479,"علبة أقلام أوروبية رقم 2240","Pack of European Pen-No.2240",http://localhost/ourarts/wp-content/uploads/2021/01/8692404224018-2.jpg,http://localhost/ourarts/product/%d8%b9%d9%84%d8%a8%d8%a9-%d8%a3%d9%82%d9%84%d8%a7%d9%85-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d8%b1%d9%82%d9%85-2240/,"قلم جاف - Pen","Our Arts",34.2EGP,in stock,869-10_57479,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,34.2EGP,new,published,,,,,16,,
869-1_57478,"طقم ديزني برنسيس 5 * 1 رقم 80460","Disney Set Princess 5*1 No.80460",http://localhost/ourarts/wp-content/uploads/2021/01/8693132804602.jpg,http://localhost/ourarts/product/%d8%b7%d9%82%d9%85-%d8%af%d9%8a%d8%b2%d9%86%d9%8a-%d8%a8%d8%b1%d9%86%d8%b3%d9%8a%d8%b3-5-1-%d8%b1%d9%82%d9%85-80460/,"أدوات مكتبية - stationary","Our Arts",820EGP,in stock,869-1_57478,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,820EGP,new,published,,,,,16,,
868-8_57476,"School Bag U.S.Polo No.8107","School Bag U.S.Polo No.8107",http://localhost/ourarts/wp-content/uploads/2021/01/us-polo-assn-sirt-cantasi-plcan8107-lacivert-orjinal__1049832305261890.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-%d8%b1%d9%82%d9%85-8107/,"شنط مدرسية - School bag","Our Arts",1350EGP,in stock,868-8_57476,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1350EGP,new,published,,,,,16,,
868-9_57477,"School Bag U.S.Polo 8247","School Bag U.S.Polo 8247",http://localhost/ourarts/wp-content/uploads/2021/01/ea287_u.s._polo_okul_cantasi_pembe_8247_1.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-8247/,"شنط مدرسية - School bag","Our Arts",900EGP,in stock,868-9_57477,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,900EGP,new,published,,,,,16,,
868-6_57474,"School Bag U.S.Polo No.8134","School Bag U.S.Polo No.8134",http://localhost/ourarts/wp-content/uploads/2021/01/3314e_u.s._polo_okul_cantasi_mor_8134.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-%d8%b1%d9%82%d9%85-8134/,"شنط مدرسية - School bag","Our Arts",1350EGP,in stock,868-6_57474,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1350EGP,new,published,,,,,16,,
868-7_57475,"School Bag U.S.Polo 8185","School Bag U.S.Polo 8185",http://localhost/ourarts/wp-content/uploads/2021/01/10.13.720.415.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-8185/,"شنط مدرسية - School bag","Our Arts",1350EGP,in stock,868-7_57475,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1350EGP,new,published,,,,,16,,
868-4_57473,"School Bag U.S.Polo 8246","School Bag U.S.Polo 8246",http://localhost/ourarts/wp-content/uploads/2021/01/51c4e5b4-f2ad-467c-964b-d68731a58ba8_size570x570.jpg,http://localhost/ourarts/product/%d8%ad%d9%82%d9%8a%d8%a8%d8%a9-%d9%85%d8%af%d8%b1%d8%b3%d9%8a%d8%a9-uspolo-8246/,"شنط مدرسية - School bag","Our Arts",900EGP,in stock,868-4_57473,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,900EGP,new,published,,,,,16,,
